id_pembuat,id_status,nama_pembuat,teks_status,gambar_status,url_komentar,waktu_status,id_komentar,id_user_komen,komentar,waktu_komen,label
23383061178,23383061178_10152076252911179,Ade Surya Wardhana,"Saya banyak belajar prinsip-prinsip kehidupan dari ayah saya, Prof. Sumitro Djojohadikusumo. Beliau pernah berkata:

Prabowo, “Smile in the face of adversity. Be contemptuous of danger. Undaunted in defeat. Magnanimous in victory.”

""Tersenyumlah dalam menghadapi kemalangan. Beranilah menantang bahaya. Tegarlah dalam kekalahan. Selalu rendah hati akan kemenangan.""",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCngyFIeiYXRmnz&url=https%3A%2F%2Fscontent-a.xx.fbcdn.net%2Fhphotos-xpa1%2Fv%2Ft1.0-9%2Fp130x130%2F10409212_10152076252516179_2069619468475747210_n.,https://www.facebook.com/23383061178/posts/10152076252911179,2014-06-05 03:54:47,10152076252516179_10152076255461179,312158628990317,Prabowo Subianto : engkau inspirasi Q,2014-06-05 03:56:26,positif
23383061178,23383061178_10152076252911179,Yazid Bustami DuaPuluh OrenBepe,"Saya banyak belajar prinsip-prinsip kehidupan dari ayah saya, Prof. Sumitro Djojohadikusumo. Beliau pernah berkata:

Prabowo, “Smile in the face of adversity. Be contemptuous of danger. Undaunted in defeat. Magnanimous in victory.”

""Tersenyumlah dalam menghadapi kemalangan. Beranilah menantang bahaya. Tegarlah dalam kekalahan. Selalu rendah hati akan kemenangan.""",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCngyFIeiYXRmnz&url=https%3A%2F%2Fscontent-a.xx.fbcdn.net%2Fhphotos-xpa1%2Fv%2Ft1.0-9%2Fp130x130%2F10409212_10152076252516179_2069619468475747210_n.,https://www.facebook.com/23383061178/posts/10152076252911179,2014-06-05 03:54:47,10152076252516179_10152076256041179,932542893425933,100% dukung Prabowo For Presiden,2014-06-05 03:56:41,positif
23383061178,23383061178_10152076252911179,Kencrets Trempolong Bolong,"Saya banyak belajar prinsip-prinsip kehidupan dari ayah saya, Prof. Sumitro Djojohadikusumo. Beliau pernah berkata:

Prabowo, “Smile in the face of adversity. Be contemptuous of danger. Undaunted in defeat. Magnanimous in victory.”

""Tersenyumlah dalam menghadapi kemalangan. Beranilah menantang bahaya. Tegarlah dalam kekalahan. Selalu rendah hati akan kemenangan.""",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCngyFIeiYXRmnz&url=https%3A%2F%2Fscontent-a.xx.fbcdn.net%2Fhphotos-xpa1%2Fv%2Ft1.0-9%2Fp130x130%2F10409212_10152076252516179_2069619468475747210_n.,https://www.facebook.com/23383061178/posts/10152076252911179,2014-06-05 03:54:47,10152076252516179_10152076256066179,464905090314412,Jokowiku mana jokowiku,2014-06-05 03:56:42,negatif
23383061178,23383061178_10152076252911179,Marco Reus,"Saya banyak belajar prinsip-prinsip kehidupan dari ayah saya, Prof. Sumitro Djojohadikusumo. Beliau pernah berkata:

Prabowo, “Smile in the face of adversity. Be contemptuous of danger. Undaunted in defeat. Magnanimous in victory.”

""Tersenyumlah dalam menghadapi kemalangan. Beranilah menantang bahaya. Tegarlah dalam kekalahan. Selalu rendah hati akan kemenangan.""",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCngyFIeiYXRmnz&url=https%3A%2F%2Fscontent-a.xx.fbcdn.net%2Fhphotos-xpa1%2Fv%2Ft1.0-9%2Fp130x130%2F10409212_10152076252516179_2069619468475747210_n.,https://www.facebook.com/23383061178/posts/10152076252911179,2014-06-05 03:54:47,10152076252516179_10152076256086179,645996612166175,hidup jokowi ,2014-06-05 03:56:42,negatif
23383061178,23383061178_10152076252911179,Danny Charles Carter,"Saya banyak belajar prinsip-prinsip kehidupan dari ayah saya, Prof. Sumitro Djojohadikusumo. Beliau pernah berkata:

Prabowo, “Smile in the face of adversity. Be contemptuous of danger. Undaunted in defeat. Magnanimous in victory.”

""Tersenyumlah dalam menghadapi kemalangan. Beranilah menantang bahaya. Tegarlah dalam kekalahan. Selalu rendah hati akan kemenangan.""",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCngyFIeiYXRmnz&url=https%3A%2F%2Fscontent-a.xx.fbcdn.net%2Fhphotos-xpa1%2Fv%2Ft1.0-9%2Fp130x130%2F10409212_10152076252516179_2069619468475747210_n.,https://www.facebook.com/23383061178/posts/10152076252911179,2014-06-05 03:54:47,10152076252516179_10152076256206179,10201658144535000,Duh gagal pertamax,2014-06-05 03:56:45,netral
23383061178,23383061178_10152076252911179,Ocu Ardy Kampay,"Saya banyak belajar prinsip-prinsip kehidupan dari ayah saya, Prof. Sumitro Djojohadikusumo. Beliau pernah berkata:

Prabowo, “Smile in the face of adversity. Be contemptuous of danger. Undaunted in defeat. Magnanimous in victory.”

""Tersenyumlah dalam menghadapi kemalangan. Beranilah menantang bahaya. Tegarlah dalam kekalahan. Selalu rendah hati akan kemenangan.""",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCngyFIeiYXRmnz&url=https%3A%2F%2Fscontent-a.xx.fbcdn.net%2Fhphotos-xpa1%2Fv%2Ft1.0-9%2Fp130x130%2F10409212_10152076252516179_2069619468475747210_n.,https://www.facebook.com/23383061178/posts/10152076252911179,2014-06-05 03:54:47,10152076252516179_10152076256231179,861474233892991,Br 1 menit 1000 org udah like.....apa lg 1 hr,2014-06-05 03:56:45,netral
23383061178,23383061178_10152076252911179,Indra Detroid,"Saya banyak belajar prinsip-prinsip kehidupan dari ayah saya, Prof. Sumitro Djojohadikusumo. Beliau pernah berkata:

Prabowo, “Smile in the face of adversity. Be contemptuous of danger. Undaunted in defeat. Magnanimous in victory.”

""Tersenyumlah dalam menghadapi kemalangan. Beranilah menantang bahaya. Tegarlah dalam kekalahan. Selalu rendah hati akan kemenangan.""",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCngyFIeiYXRmnz&url=https%3A%2F%2Fscontent-a.xx.fbcdn.net%2Fhphotos-xpa1%2Fv%2Ft1.0-9%2Fp130x130%2F10409212_10152076252516179_2069619468475747210_n.,https://www.facebook.com/23383061178/posts/10152076252911179,2014-06-05 03:54:47,10152076252516179_10152076256251179,614100065366807,semoga terpilih jadi 01,2014-06-05 03:56:46,positif
23383061178,23383061178_10152076252911179,Marshal Munir,"Saya banyak belajar prinsip-prinsip kehidupan dari ayah saya, Prof. Sumitro Djojohadikusumo. Beliau pernah berkata:

Prabowo, “Smile in the face of adversity. Be contemptuous of danger. Undaunted in defeat. Magnanimous in victory.”

""Tersenyumlah dalam menghadapi kemalangan. Beranilah menantang bahaya. Tegarlah dalam kekalahan. Selalu rendah hati akan kemenangan.""",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCngyFIeiYXRmnz&url=https%3A%2F%2Fscontent-a.xx.fbcdn.net%2Fhphotos-xpa1%2Fv%2Ft1.0-9%2Fp130x130%2F10409212_10152076252516179_2069619468475747210_n.,https://www.facebook.com/23383061178/posts/10152076252911179,2014-06-05 03:54:47,10152076252516179_10152076256286179,705857702830193,mantap pak...,2014-06-05 03:56:46,positif
23383061178,23383061178_10152076252911179,Hugh Butler,"Saya banyak belajar prinsip-prinsip kehidupan dari ayah saya, Prof. Sumitro Djojohadikusumo. Beliau pernah berkata:

Prabowo, “Smile in the face of adversity. Be contemptuous of danger. Undaunted in defeat. Magnanimous in victory.”

""Tersenyumlah dalam menghadapi kemalangan. Beranilah menantang bahaya. Tegarlah dalam kekalahan. Selalu rendah hati akan kemenangan.""",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCngyFIeiYXRmnz&url=https%3A%2F%2Fscontent-a.xx.fbcdn.net%2Fhphotos-xpa1%2Fv%2Ft1.0-9%2Fp130x130%2F10409212_10152076252516179_2069619468475747210_n.,https://www.facebook.com/23383061178/posts/10152076252911179,2014-06-05 03:54:47,10152076252516179_10152076256631179,1476482492640370,"Saya punya firasat bahwa bapak Insya Allah pasti menang.
Aamiiiin...
Aminin donk........... :)",2014-06-05 03:56:57,positif
23383061178,23383061178_10152076252911179,MahaKing MahaKing Dutrend,"Saya banyak belajar prinsip-prinsip kehidupan dari ayah saya, Prof. Sumitro Djojohadikusumo. Beliau pernah berkata:

Prabowo, “Smile in the face of adversity. Be contemptuous of danger. Undaunted in defeat. Magnanimous in victory.”

""Tersenyumlah dalam menghadapi kemalangan. Beranilah menantang bahaya. Tegarlah dalam kekalahan. Selalu rendah hati akan kemenangan.""",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCngyFIeiYXRmnz&url=https%3A%2F%2Fscontent-a.xx.fbcdn.net%2Fhphotos-xpa1%2Fv%2Ft1.0-9%2Fp130x130%2F10409212_10152076252516179_2069619468475747210_n.,https://www.facebook.com/23383061178/posts/10152076252911179,2014-06-05 03:54:47,10152076252516179_10152076256746179,550599268418225,Prabowo RI 1 # gak ada yg Laen,2014-06-05 03:57:00,positif
23383061178,23383061178_10152076252911179,Susan Rahayu Pratiwi,"Saya banyak belajar prinsip-prinsip kehidupan dari ayah saya, Prof. Sumitro Djojohadikusumo. Beliau pernah berkata:

Prabowo, “Smile in the face of adversity. Be contemptuous of danger. Undaunted in defeat. Magnanimous in victory.”

""Tersenyumlah dalam menghadapi kemalangan. Beranilah menantang bahaya. Tegarlah dalam kekalahan. Selalu rendah hati akan kemenangan.""",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCngyFIeiYXRmnz&url=https%3A%2F%2Fscontent-a.xx.fbcdn.net%2Fhphotos-xpa1%2Fv%2Ft1.0-9%2Fp130x130%2F10409212_10152076252516179_2069619468475747210_n.,https://www.facebook.com/23383061178/posts/10152076252911179,2014-06-05 03:54:47,10152076252516179_10152076257326179,714125275336670,"Senyum nyaaa... :)
",2014-06-05 03:57:15,positif
23383061178,23383061178_10152076252911179,Salahudin B. Mohammad,"Saya banyak belajar prinsip-prinsip kehidupan dari ayah saya, Prof. Sumitro Djojohadikusumo. Beliau pernah berkata:

Prabowo, “Smile in the face of adversity. Be contemptuous of danger. Undaunted in defeat. Magnanimous in victory.”

""Tersenyumlah dalam menghadapi kemalangan. Beranilah menantang bahaya. Tegarlah dalam kekalahan. Selalu rendah hati akan kemenangan.""",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCngyFIeiYXRmnz&url=https%3A%2F%2Fscontent-a.xx.fbcdn.net%2Fhphotos-xpa1%2Fv%2Ft1.0-9%2Fp130x130%2F10409212_10152076252516179_2069619468475747210_n.,https://www.facebook.com/23383061178/posts/10152076252911179,2014-06-05 03:54:47,10152076252516179_10152076257836179,776306515762314,"mntapp,,, yakinn pasti menang....
Bung Bowo & Bung Hatta suksess !!",2014-06-05 03:57:27,positif
23383061178,23383061178_10152076252911179,Hariri Thamrin,"Saya banyak belajar prinsip-prinsip kehidupan dari ayah saya, Prof. Sumitro Djojohadikusumo. Beliau pernah berkata:

Prabowo, “Smile in the face of adversity. Be contemptuous of danger. Undaunted in defeat. Magnanimous in victory.”

""Tersenyumlah dalam menghadapi kemalangan. Beranilah menantang bahaya. Tegarlah dalam kekalahan. Selalu rendah hati akan kemenangan.""",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCngyFIeiYXRmnz&url=https%3A%2F%2Fscontent-a.xx.fbcdn.net%2Fhphotos-xpa1%2Fv%2Ft1.0-9%2Fp130x130%2F10409212_10152076252516179_2069619468475747210_n.,https://www.facebook.com/23383061178/posts/10152076252911179,2014-06-05 03:54:47,10152076252516179_10152076257936179,1556644284570580,"onde mande ganteng bana presiden den ko,... Hidup Pak Prabowo.. !!!",2014-06-05 03:57:29,positif
23383061178,23383061178_10152076252911179,Sangk Sangkuriank,"Saya banyak belajar prinsip-prinsip kehidupan dari ayah saya, Prof. Sumitro Djojohadikusumo. Beliau pernah berkata:

Prabowo, “Smile in the face of adversity. Be contemptuous of danger. Undaunted in defeat. Magnanimous in victory.”

""Tersenyumlah dalam menghadapi kemalangan. Beranilah menantang bahaya. Tegarlah dalam kekalahan. Selalu rendah hati akan kemenangan.""",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCngyFIeiYXRmnz&url=https%3A%2F%2Fscontent-a.xx.fbcdn.net%2Fhphotos-xpa1%2Fv%2Ft1.0-9%2Fp130x130%2F10409212_10152076252516179_2069619468475747210_n.,https://www.facebook.com/23383061178/posts/10152076252911179,2014-06-05 03:54:47,10152076252516179_10152076257951179,856594497692696,"mudah2an anda bisa membibing dunia pendidikan kita??????
PRABOWO Yessssssssssss",2014-06-05 03:57:29,positif
23383061178,23383061178_10152076252911179,Habdul Hadiduren,"Saya banyak belajar prinsip-prinsip kehidupan dari ayah saya, Prof. Sumitro Djojohadikusumo. Beliau pernah berkata:

Prabowo, “Smile in the face of adversity. Be contemptuous of danger. Undaunted in defeat. Magnanimous in victory.”

""Tersenyumlah dalam menghadapi kemalangan. Beranilah menantang bahaya. Tegarlah dalam kekalahan. Selalu rendah hati akan kemenangan.""",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCngyFIeiYXRmnz&url=https%3A%2F%2Fscontent-a.xx.fbcdn.net%2Fhphotos-xpa1%2Fv%2Ft1.0-9%2Fp130x130%2F10409212_10152076252516179_2069619468475747210_n.,https://www.facebook.com/23383061178/posts/10152076252911179,2014-06-05 03:54:47,10152076252516179_10152076258036179,588533657939421,Kmi ada di luar negri siap mmenangkn bpk prabowo yesss mju trs pntang mundur pak rawe2 rantas malang2 putung prabowo yesss. ..,2014-06-05 03:57:31,positif
23383061178,23383061178_10152076252911179,Harry Hery,"Saya banyak belajar prinsip-prinsip kehidupan dari ayah saya, Prof. Sumitro Djojohadikusumo. Beliau pernah berkata:

Prabowo, “Smile in the face of adversity. Be contemptuous of danger. Undaunted in defeat. Magnanimous in victory.”

""Tersenyumlah dalam menghadapi kemalangan. Beranilah menantang bahaya. Tegarlah dalam kekalahan. Selalu rendah hati akan kemenangan.""",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCngyFIeiYXRmnz&url=https%3A%2F%2Fscontent-a.xx.fbcdn.net%2Fhphotos-xpa1%2Fv%2Ft1.0-9%2Fp130x130%2F10409212_10152076252516179_2069619468475747210_n.,https://www.facebook.com/23383061178/posts/10152076252911179,2014-06-05 03:54:47,10152076252516179_10152076258186179,349408558567102,"Cermati pahami no urut pilpres 
1.Prabowo
2.Jokowi
itu sudah tepat.

Beliau pak Prabowo no 1>insyaALLAH RI 1.

Beliau pak Jokowi no 2>insyaALLAH tetap gubernur DKI.
Gubernur kan dibawah presiden.",2014-06-05 03:57:36,positif
23383061178,23383061178_10152076252911179,Rendie Ramadhan,"Saya banyak belajar prinsip-prinsip kehidupan dari ayah saya, Prof. Sumitro Djojohadikusumo. Beliau pernah berkata:

Prabowo, “Smile in the face of adversity. Be contemptuous of danger. Undaunted in defeat. Magnanimous in victory.”

""Tersenyumlah dalam menghadapi kemalangan. Beranilah menantang bahaya. Tegarlah dalam kekalahan. Selalu rendah hati akan kemenangan.""",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCngyFIeiYXRmnz&url=https%3A%2F%2Fscontent-a.xx.fbcdn.net%2Fhphotos-xpa1%2Fv%2Ft1.0-9%2Fp130x130%2F10409212_10152076252516179_2069619468475747210_n.,https://www.facebook.com/23383061178/posts/10152076252911179,2014-06-05 03:54:47,10152076252516179_10152076259086179,1523823301196340,Bapak org yg sangat presistent memang meskipun kalah.. :D,2014-06-05 03:57:55,positif
23383061178,23383061178_10152076252911179,Dewi Navibra,"Saya banyak belajar prinsip-prinsip kehidupan dari ayah saya, Prof. Sumitro Djojohadikusumo. Beliau pernah berkata:

Prabowo, “Smile in the face of adversity. Be contemptuous of danger. Undaunted in defeat. Magnanimous in victory.”

""Tersenyumlah dalam menghadapi kemalangan. Beranilah menantang bahaya. Tegarlah dalam kekalahan. Selalu rendah hati akan kemenangan.""",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCngyFIeiYXRmnz&url=https%3A%2F%2Fscontent-a.xx.fbcdn.net%2Fhphotos-xpa1%2Fv%2Ft1.0-9%2Fp130x130%2F10409212_10152076252516179_2069619468475747210_n.,https://www.facebook.com/23383061178/posts/10152076252911179,2014-06-05 03:54:47,10152076252516179_10152076259106179,408508729296972,"Saya dan keluarga saya di tangerank sudah pasti tgl 9 pilih  PRABOWO-hatta ,maju terus pak",2014-06-05 03:57:55,positif
23383061178,23383061178_10152076252911179,Esti Liana,"Saya banyak belajar prinsip-prinsip kehidupan dari ayah saya, Prof. Sumitro Djojohadikusumo. Beliau pernah berkata:

Prabowo, “Smile in the face of adversity. Be contemptuous of danger. Undaunted in defeat. Magnanimous in victory.”

""Tersenyumlah dalam menghadapi kemalangan. Beranilah menantang bahaya. Tegarlah dalam kekalahan. Selalu rendah hati akan kemenangan.""",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCngyFIeiYXRmnz&url=https%3A%2F%2Fscontent-a.xx.fbcdn.net%2Fhphotos-xpa1%2Fv%2Ft1.0-9%2Fp130x130%2F10409212_10152076252516179_2069619468475747210_n.,https://www.facebook.com/23383061178/posts/10152076252911179,2014-06-05 03:54:47,10152076252516179_10152076259116179,785290991513039,"benar pak,senyum itu membawa berkah krn senyum itu ibadah",2014-06-05 03:57:55,positif
23383061178,23383061178_10152076252911179,Casman Khans,"Saya banyak belajar prinsip-prinsip kehidupan dari ayah saya, Prof. Sumitro Djojohadikusumo. Beliau pernah berkata:

Prabowo, “Smile in the face of adversity. Be contemptuous of danger. Undaunted in defeat. Magnanimous in victory.”

""Tersenyumlah dalam menghadapi kemalangan. Beranilah menantang bahaya. Tegarlah dalam kekalahan. Selalu rendah hati akan kemenangan.""",https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCngyFIeiYXRmnz&url=https%3A%2F%2Fscontent-a.xx.fbcdn.net%2Fhphotos-xpa1%2Fv%2Ft1.0-9%2Fp130x130%2F10409212_10152076252516179_2069619468475747210_n.,https://www.facebook.com/23383061178/posts/10152076252911179,2014-06-05 03:54:47,10152076252516179_10152076259306179,620572878062949,"Kami Kalangan Muda Mndukung Bapak Brabowo,",2014-06-05 03:58:00,positif
